name,time,payload,value
CurrentTemp,1679631076590787922,,41.76
CurrentTemp,1679631976126623700,,41.65
CurrentTemp,1679632876047135530,,41.63
CurrentTemp,1679633776200972766,,41.58
CurrentTemp,1679634676410984792,,41.45
CurrentTemp,1679635576138088580,,41.47
CurrentTemp,1679636476128584759,,41.07
CurrentTemp,1679637376637816086,,40.96
CurrentTemp,1679638276200973060,,40.78
CurrentTemp,1679639176349739782,,40.51
CurrentTemp,1679640076096651542,,40.26
CurrentTemp,1679640976196315403,,39.94
CurrentTemp,1679641876146400384,,39.81
CurrentTemp,1679642776233316574,,39.6
CurrentTemp,1679643676344089631,,39.11
CurrentTemp,1679644576435232253,,39.13
CurrentTemp,1679645476175832082,,38.89
CurrentTemp,1679646376163365411,,38.44
CurrentTemp,1679647276298811471,,38.21
CurrentTemp,1679648176065371875,,38.21
CurrentTemp,1679649076154281543,,38.1
CurrentTemp,1679649976096599587,,37.98
CurrentTemp,1679650876131875543,,37.92
CurrentTemp,1679651776119809837,,37.67
CurrentTemp,1679652676297613146,,37.62
CurrentTemp,1679653576125420436,,37.63
CurrentTemp,1679654476229376907,,37.4
CurrentTemp,1679655376144126081,,37.36
CurrentTemp,1679656276469273801,,37.38
CurrentTemp,1679657176084059322,,37.09
CurrentTemp,1679658076109249258,,37.53
CurrentTemp,1679658976377927984,,37.17
CurrentTemp,1679659876334238855,,36.95
CurrentTemp,1679660776447691654,,36.95
CurrentTemp,1679661676548248534,,36.91
CurrentTemp,1679662576402901891,,36.48
CurrentTemp,1679663476142385623,,36.91
CurrentTemp,1679664376223087845,,37.26
CurrentTemp,1679665276112871043,,37.58
CurrentTemp,1679666176234262309,,37.72
CurrentTemp,1679667076142231167,,37.98
CurrentTemp,1679667976927014545,,38.34
CurrentTemp,1679668876389719645,,38.21
CurrentTemp,1679669776869102556,,38.52
CurrentTemp,1679670676126568269,,38.84
CurrentTemp,1679671576369601999,,39.51
CurrentTemp,1679672476408954623,,39.61
CurrentTemp,1679673376597047525,,40.68
CurrentTemp,1679674276158699642,,40.53
CurrentTemp,1679675176359957134,,40.91
CurrentTemp,1679676076213360966,,41.86
CurrentTemp,1679676976259956633,,42.06
CurrentTemp,1679677876474659005,,42.24
CurrentTemp,1679678776580845441,,43.47
CurrentTemp,1679679676548000529,,44.56
CurrentTemp,1679680576394598965,,45.1
CurrentTemp,1679681476187568721,,45.45
CurrentTemp,1679682376829515994,,45.86
CurrentTemp,1679683276659989290,,46
CurrentTemp,1679684176100314272,,46.27
CurrentTemp,1679685076262012153,,46.09
CurrentTemp,1679685976460528583,,46.04
CurrentTemp,1679686877227960118,,46.04
CurrentTemp,1679687776113167169,,46.26
CurrentTemp,1679688676199563609,,46.78
CurrentTemp,1679689576380671962,,46.87
CurrentTemp,1679690476161901745,,46.71
CurrentTemp,1679691376158233973,,47.16
CurrentTemp,1679692276234129530,,46.89
CurrentTemp,1679693176107655683,,46.81
CurrentTemp,1679694076064523689,,46.78
CurrentTemp,1679694976367918487,,46.53
CurrentTemp,1679695876411358851,,46.11
CurrentTemp,1679696776086284180,,45.46
CurrentTemp,1679697683220583960,,45.14
CurrentTemp,1679698577326748105,,44.67
CurrentTemp,1679699476359886315,,44.13
CurrentTemp,1679700376074064531,,43.34
CurrentTemp,1679701276844507414,,43
CurrentTemp,1679702176192645879,,42.3
CurrentTemp,1679703076317765427,,42.21
CurrentTemp,1679703976845058096,,41.18
CurrentTemp,1679704876181840421,,41.11
CurrentTemp,1679705776570134732,,41.05
CurrentTemp,1679706681323252737,,40.96
CurrentTemp,1679707576156360165,,40.66
CurrentTemp,1679708476171598233,,40.51
CurrentTemp,1679709376483184586,,40.1
CurrentTemp,1679710277410784845,,40.15
CurrentTemp,1679711176322603241,,39.92
CurrentTemp,1679712076075274488,,39.74
CurrentTemp,1679712976060192660,,39.76
CurrentTemp,1679713876116765014,,39.6
CurrentTemp,1679714776248007213,,39.24
CurrentTemp,1679715676325042108,,38.71
CurrentTemp,1679716576272278305,,38.14
CurrentTemp,1679717476739401128,,37.96
CurrentTemp,1679718376228126590,,37.81
CurrentTemp,1679719276219864839,,37.89
CurrentTemp,1679720176171216891,,37.76
CurrentTemp,1679721076094775640,,37.96
CurrentTemp,1679721976118273369,,37.87
CurrentTemp,1679722876075155413,,38.03
CurrentTemp,1679723776203022484,,37.98
CurrentTemp,1679724676161830258,,37.98
CurrentTemp,1679725576262374784,,37.8
CurrentTemp,1679726476213070640,,37.81
CurrentTemp,1679727376170467344,,37.81
CurrentTemp,1679728276430340295,,37.89
CurrentTemp,1679729176298184991,,37.71
CurrentTemp,1679730076200896602,,37.69
CurrentTemp,1679730976101313225,,37.71
CurrentTemp,1679731876245414781,,37.71
CurrentTemp,1679732776306917953,,37.81
CurrentTemp,1679733676177722182,,37.71
CurrentTemp,1679734576100470345,,37.76
CurrentTemp,1679735476098603107,,37.89
CurrentTemp,1679736376095966696,,37.89
CurrentTemp,1679738176182870745,,37.94
CurrentTemp,1679739076254827275,,37.98
CurrentTemp,1679739976113387778,,38.03
CurrentTemp,1679740876044012158,,38.14
CurrentTemp,1679741776179964398,,38.35
CurrentTemp,1679742676235524761,,38.26
CurrentTemp,1679743576150763623,,38.25
CurrentTemp,1679744476126206484,,38.34
CurrentTemp,1679745376169114488,,38.32
CurrentTemp,1679746276187394592,,38.28
CurrentTemp,1679747176232129554,,37.92
CurrentTemp,1679748076295603371,,37.94
CurrentTemp,1679748976137595737,,37.99
CurrentTemp,1679749876225273456,,38.34
CurrentTemp,1679750776186766312,,39.63
CurrentTemp,1679751676399501491,,40.23
CurrentTemp,1679752673845571584,,41.07
CurrentTemp,1679753574127393330,,41.58
CurrentTemp,1679754474089420791,,42.1
CurrentTemp,1679755373868923180,,43.79
CurrentTemp,1679756273761740303,,44.44
CurrentTemp,1679757173796282936,,45.19
CurrentTemp,1679758073885764630,,46.35
CurrentTemp,1679758973775226746,,47.68
CurrentTemp,1679759873824950865,,48.69
CurrentTemp,1679760773811382126,,49.6
CurrentTemp,1679761673855050598,,50.11
CurrentTemp,1679762573771449829,,51.91
CurrentTemp,1679763473740409423,,52.95
CurrentTemp,1679764373841570241,,54.05
CurrentTemp,1679765273798236958,,53.91
CurrentTemp,1679766173835054502,,54.54
CurrentTemp,1679767073997914052,,55.72
CurrentTemp,1679767973933579938,,56.28
CurrentTemp,1679768873886522859,,56.61
CurrentTemp,1679769773824099492,,57.52
CurrentTemp,1679770673873619800,,58.26
CurrentTemp,1679771573764348446,,59.16
CurrentTemp,1679772473820256884,,59.22
CurrentTemp,1679773373732126681,,59.61
CurrentTemp,1679774273788731059,,60.51
CurrentTemp,1679775173866026211,,59.34
CurrentTemp,1679776073863080718,,60.13
CurrentTemp,1679776973777035405,,60.08
CurrentTemp,1679777873823024060,,60.64
CurrentTemp,1679778773816061660,,61.16
CurrentTemp,1679779673768376139,,61.36
CurrentTemp,1679780573767648585,,61.79
CurrentTemp,1679781473759632335,,61.23
CurrentTemp,1679782373747188093,,61.3
CurrentTemp,1679783273809318521,,61.79
CurrentTemp,1679784173794320264,,60.98
CurrentTemp,1679785073808054641,,60.49
CurrentTemp,1679785973748227472,,60.58
CurrentTemp,1679786873769860558,,60.19
CurrentTemp,1679787774039599460,,59.16
CurrentTemp,1679788673816154012,,58.89
CurrentTemp,1679789573826661687,,57.96
CurrentTemp,1679790473786280645,,56.57
CurrentTemp,1679791373790808735,,56.05
CurrentTemp,1679792273746082701,,54.91
CurrentTemp,1679793173816255400,,54.16
CurrentTemp,1679794073870077407,,52.77
CurrentTemp,1679794973957646320,,52.21
CurrentTemp,1679795873806444443,,52.05
CurrentTemp,1679796773904091436,,51.51
CurrentTemp,1679797673968499937,,51.33
CurrentTemp,1679798573859252354,,51.04
CurrentTemp,1679799473991499920,,50.72
CurrentTemp,1679800373980882686,,50.41
CurrentTemp,1679801273783478278,,49.93
CurrentTemp,1679802173806410127,,49.6
CurrentTemp,1679803073812059399,,49.62
CurrentTemp,1679803973804970934,,49.5
CurrentTemp,1679804873859618204,,49.19
CurrentTemp,1679805773829516127,,49.42
CurrentTemp,1679806673899285677,,49.3
CurrentTemp,1679807573867330722,,49.33
CurrentTemp,1679808473838307558,,48.49
CurrentTemp,1679809374164883748,,47.98
CurrentTemp,1679810273919837162,,47.66
CurrentTemp,1679811173837465741,,47.64
CurrentTemp,1679812073927734586,,47.39
CurrentTemp,1679812973813998381,,46.72
CurrentTemp,1679813873775989563,,46.42
CurrentTemp,1679814773928648358,,45.75
CurrentTemp,1679815673841931904,,44.65
CurrentTemp,1679816573780006884,,44.4
CurrentTemp,1679817473759115976,,44.04
CurrentTemp,1679818373819708077,,44.26
CurrentTemp,1679819273806218193,,43.92
CurrentTemp,1679820173806427200,,43.57
CurrentTemp,1679821073753972019,,43.34
CurrentTemp,1679821973883453933,,42.96
CurrentTemp,1679822873777042930,,42.44
CurrentTemp,1679823773759369375,,42.06
CurrentTemp,1679824673790422625,,41.99
CurrentTemp,1679825573874968262,,41.61
CurrentTemp,1679826473862884497,,41.04
CurrentTemp,1679827373774662116,,40.8
CurrentTemp,1679828273918106962,,40.51
CurrentTemp,1679829173797145636,,40.19
CurrentTemp,1679830073868175106,,39.18
CurrentTemp,1679830973828662699,,39.04
CurrentTemp,1679831873810386586,,38.7
CurrentTemp,1679832773829952068,,38.59
CurrentTemp,1679833673815887741,,37.87
CurrentTemp,1679834573881330995,,38.14
CurrentTemp,1679835473785665621,,38.48
CurrentTemp,1679836373782575909,,38.73
CurrentTemp,1679837273785717210,,38.53
CurrentTemp,1679838173736262628,,39.02
CurrentTemp,1679839073724513331,,39.51
CurrentTemp,1679839973912584607,,40.41
CurrentTemp,1679840873927932111,,40.77
CurrentTemp,1679841773969000546,,41.88
CurrentTemp,1679842673945610406,,42.35
CurrentTemp,1679843573829216277,,42.8
CurrentTemp,1679844473845895065,,43.9
CurrentTemp,1679845373815817294,,44.47
CurrentTemp,1679846273806155398,,45.03
CurrentTemp,1679847173841430677,,45.32
CurrentTemp,1679848073860765652,,45.93
CurrentTemp,1679848973893170031,,46.31
CurrentTemp,1679849873769740147,,46.36
CurrentTemp,1679850773888956402,,47.32
CurrentTemp,1679851673891969244,,47.88
CurrentTemp,1679852573802908482,,47.95
CurrentTemp,1679853473863690327,,48.25
CurrentTemp,1679855273890872801,,48.36
CurrentTemp,1679856173852996945,,47.5
CurrentTemp,1679857073809601933,,48.42
CurrentTemp,1679857974023703997,,48
CurrentTemp,1679858873857867532,,47.46
CurrentTemp,1679859773824876438,,46.74
CurrentTemp,1679860673844375360,,47.21
CurrentTemp,1679861573845616352,,46.63
CurrentTemp,1679862474061806754,,46.4
CurrentTemp,1679863373843348492,,46.71
CurrentTemp,1679864273811217555,,46.44
CurrentTemp,1679865173896216890,,46.02
CurrentTemp,1679866073898158926,,45.32
CurrentTemp,1679866973931442174,,44.69
CurrentTemp,1679867873784958456,,44.13
CurrentTemp,1679868773827259714,,43.81
CurrentTemp,1679869673967128488,,43.29
CurrentTemp,1679870573850927493,,42.53
CurrentTemp,1679871473800709338,,41.85
CurrentTemp,1679872373952748643,,41.5
CurrentTemp,1679873273879462192,,41.32
CurrentTemp,1679874174034427206,,41.11
CurrentTemp,1679875078715659469,,40.84
CurrentTemp,1679875973815315632,,40.73
CurrentTemp,1679876873846258315,,40.5
CurrentTemp,1679877773857067428,,40.41
CurrentTemp,1679878673808751948,,40.42
CurrentTemp,1679879574082985256,,39.92
CurrentTemp,1679880473849285346,,39.78
CurrentTemp,1679881373806481129,,39.61
CurrentTemp,1679882274857880092,,39.45
CurrentTemp,1679883174083859240,,39.45
CurrentTemp,1679884074019167602,,39.38
CurrentTemp,1679884973919095298,,39.51
CurrentTemp,1679885873811278870,,39.52
CurrentTemp,1679886773875334239,,39.52
CurrentTemp,1679887673852464880,,39.52
CurrentTemp,1679888573828571142,,39.65
CurrentTemp,1679889473813829978,,39.65
CurrentTemp,1679890373803108079,,39.58
CurrentTemp,1679891273868405499,,39.09
CurrentTemp,1679892173811428796,,39.22
CurrentTemp,1679893073791017438,,39.11
CurrentTemp,1679893973806165941,,39.18
CurrentTemp,1679894873896902960,,38.7
CurrentTemp,1679895773794869232,,38.43
CurrentTemp,1679896673825367538,,37.96
CurrentTemp,1679897573889928071,,37.69
CurrentTemp,1679898474002468534,,36.79
CurrentTemp,1679899373845231150,,36.61
CurrentTemp,1679900273883450878,,36.05
CurrentTemp,1679901173960915469,,35.49
CurrentTemp,1679902073929077393,,34.74
CurrentTemp,1679902973935519090,,34.65
CurrentTemp,1679903873842897094,,34.21
CurrentTemp,1679904773830874209,,33.71
CurrentTemp,1679905673908722304,,33.13
CurrentTemp,1679906573794141466,,32.81
CurrentTemp,1679907473856884437,,32.77
CurrentTemp,1679908373849247924,,32.47
CurrentTemp,1679909273840269970,,32.23
CurrentTemp,1679910173807855375,,31.95
CurrentTemp,1679911073894065628,,31.95
CurrentTemp,1679911973863658479,,31.8
CurrentTemp,1679912873822267643,,31.66
CurrentTemp,1679913773871442262,,31.46
CurrentTemp,1679914673781491353,,31.46
CurrentTemp,1679915573768159058,,31.19
CurrentTemp,1679916473813540576,,31.12
CurrentTemp,1679917373774293269,,31.21
CurrentTemp,1679918273919519778,,31.06
CurrentTemp,1679919173808626964,,30.92
CurrentTemp,1679920073816616009,,30.87
CurrentTemp,1679920973960075479,,30.92
CurrentTemp,1679921873759632833,,31.64
CurrentTemp,1679922773911680624,,32.07
CurrentTemp,1679923673861491694,,33.44
CurrentTemp,1679924573775741383,,33.44
CurrentTemp,1679925473895511987,,35.15
CurrentTemp,1679926374116673708,,36.12
CurrentTemp,1679927274005885885,,37.06
CurrentTemp,1679928173830996383,,38.07
CurrentTemp,1679929073826093329,,39.13
CurrentTemp,1679929974093242510,,40.55
CurrentTemp,1679930873785406338,,41.77
CurrentTemp,1679931773799022361,,42.64
CurrentTemp,1679932673851529405,,43.83
CurrentTemp,1679933573853909645,,43.68
CurrentTemp,1679934473820199160,,45.12
CurrentTemp,1679935373812441892,,45.43
CurrentTemp,1679936273847739814,,45.97
CurrentTemp,1679937173898915679,,46.65
CurrentTemp,1679938073874782035,,46.51
CurrentTemp,1679938973802234613,,47.35
CurrentTemp,1679939873795866151,,47.68
CurrentTemp,1679940773920324098,,48.83
CurrentTemp,1679941673824986447,,48.69
CurrentTemp,1679942573888058978,,49.66
CurrentTemp,1679943473792393906,,49.66
CurrentTemp,1679944373918035372,,50.05
CurrentTemp,1679945273973533376,,50.88
CurrentTemp,1679946173785485503,,50.88
CurrentTemp,1679947073855214508,,51.12
CurrentTemp,1679947973860135198,,51.84
CurrentTemp,1679948873972397027,,52.47
CurrentTemp,1679949774323678468,,52.84
CurrentTemp,1679950673780942920,,53.08
CurrentTemp,1679951573821038080,,52.32
CurrentTemp,1679952473840689365,,53.06
CurrentTemp,1679953373784037677,,52.99
CurrentTemp,1679954273791738584,,53.17
CurrentTemp,1679955173836594943,,52.97
CurrentTemp,1679956073804811447,,53.01
CurrentTemp,1679956973806829693,,52.79
CurrentTemp,1679957873869817030,,52.5
CurrentTemp,1679958773846509314,,52.54
CurrentTemp,1679959673911313861,,52.12
CurrentTemp,1679960573818182279,,50.95
CurrentTemp,1679961473907803095,,50.43
CurrentTemp,1679962373921987017,,49.93
CurrentTemp,1679963273864682926,,49.14
CurrentTemp,1679964173975646516,,48.76
CurrentTemp,1679965073891865814,,48.65
CurrentTemp,1679965974155390720,,47.64
CurrentTemp,1679966873867135650,,47.57
CurrentTemp,1679967773820568105,,47.48
CurrentTemp,1679968673813132776,,47.32
CurrentTemp,1679969573984253734,,46.89
CurrentTemp,1679970478878637829,,46.83
CurrentTemp,1679971373937149694,,46.78
CurrentTemp,1679972273851299958,,46.62
CurrentTemp,1679973173869354799,,46.35
CurrentTemp,1679974073854880665,,46.27
CurrentTemp,1679974973907993753,,45.84
CurrentTemp,1679975873838446931,,45.52
CurrentTemp,1679976773837815439,,45.41
CurrentTemp,1679977673856893620,,45.23
CurrentTemp,1679978573922560794,,44.91
CurrentTemp,1679979473855827491,,44.46
CurrentTemp,1679980373869352768,,43.74
CurrentTemp,1679981273859981789,,42.67
CurrentTemp,1679982173828182574,,41.92
CurrentTemp,1679983073871710631,,40.95
CurrentTemp,1679983973902197804,,40.82
CurrentTemp,1679984873868685810,,40.55
CurrentTemp,1679985773912498479,,40.26
CurrentTemp,1679986673897612347,,39.79
CurrentTemp,1679987573915590566,,39.51
CurrentTemp,1679988473909199196,,39.24
CurrentTemp,1679989373840729009,,39.11
CurrentTemp,1679990273885583381,,38.68
CurrentTemp,1679991173885884305,,38.68
CurrentTemp,1679992073827646909,,38.61
CurrentTemp,1679992973863239898,,38.53
CurrentTemp,1679993873820795528,,38.52
CurrentTemp,1679994773841572005,,38.34
CurrentTemp,1679995673896371885,,38.12
CurrentTemp,1679996573837697829,,38.07
CurrentTemp,1679997473808702046,,37.69
CurrentTemp,1679998373905822299,,37.69
CurrentTemp,1679999273813667837,,37.38
CurrentTemp,1680000173871736764,,37.15
CurrentTemp,1680001073791559198,,37.17
CurrentTemp,1680001973853679302,,37
CurrentTemp,1680002873855677633,,36.81
CurrentTemp,1680003773935691875,,36.79
CurrentTemp,1680004673834790154,,36.54
CurrentTemp,1680005573775117827,,36.5
CurrentTemp,1680006473915241872,,36.43
CurrentTemp,1680007373889528261,,36.43
CurrentTemp,1680008273812218373,,36.45
CurrentTemp,1680009173796777713,,36.64
CurrentTemp,1680010073855826264,,36.52
CurrentTemp,1680010973852771510,,36.09
CurrentTemp,1680011873846495071,,36.5
CurrentTemp,1680012773926580357,,36.36
CurrentTemp,1680013673956886888,,36.82
CurrentTemp,1680014573889849659,,36.97
CurrentTemp,1680015478821662864,,37.44
CurrentTemp,1680016373878985847,,37.81
CurrentTemp,1680017273870276037,,38.21
CurrentTemp,1680018173890774738,,38.21
CurrentTemp,1680019073840648163,,38.05
CurrentTemp,1680019973873019666,,38.14
CurrentTemp,1680020873869367403,,38.73
CurrentTemp,1680021773921945551,,39.27
CurrentTemp,1680022673838107958,,39.58
CurrentTemp,1680023573995366118,,39.54
CurrentTemp,1680024473879649253,,41.07
CurrentTemp,1680025373881122986,,41.4
CurrentTemp,1680026273849478620,,41.94
CurrentTemp,1680027173984460630,,43.75
CurrentTemp,1680028073876042998,,44.2
CurrentTemp,1680028973911249188,,45.14
CurrentTemp,1680029873804677187,,46.11
CurrentTemp,1680030773825087628,,46.72
CurrentTemp,1680031673909147700,,47.14
CurrentTemp,1680032574053756225,,47.53
CurrentTemp,1680033473933886167,,48.78
CurrentTemp,1680034373932513908,,48.87
CurrentTemp,1680035273819618891,,49.37
CurrentTemp,1680036173864631871,,49.96
CurrentTemp,1680037073859364166,,50.52
CurrentTemp,1680037973829373562,,51.03
CurrentTemp,1680038873858781786,,50.85
CurrentTemp,1680039774144707415,,51.46
CurrentTemp,1680040673840129511,,51.17
CurrentTemp,1680041573858234582,,51.78
CurrentTemp,1680042473852118012,,51.57
CurrentTemp,1680043373910937821,,52.27
CurrentTemp,1680044273952559217,,51.93
CurrentTemp,1680045173913835161,,51.73
CurrentTemp,1680046073834120499,,51.66
CurrentTemp,1680046973903698415,,49.64
CurrentTemp,1680047873882482470,,50.14
CurrentTemp,1680048778664252536,,49.35
CurrentTemp,1680049673911532352,,48.16
CurrentTemp,1680050574232884917,,46.87
CurrentTemp,1680051473821302837,,45.45
CurrentTemp,1680052373914045385,,44.6
CurrentTemp,1680053273892181815,,43.86
CurrentTemp,1680054174215928143,,42.57
CurrentTemp,1680055073883567031,,42.12
CurrentTemp,1680055973934655457,,41.95
CurrentTemp,1680056873947679648,,41.65
CurrentTemp,1680057774059274909,,41.13
CurrentTemp,1680058673915620366,,40.51
CurrentTemp,1680059573878686334,,40.17
CurrentTemp,1680060474217847301,,40.12
CurrentTemp,1680061373853879629,,39.4
CurrentTemp,1680062273846941290,,39.43
CurrentTemp,1680063173945242982,,39.42
CurrentTemp,1680064073856525498,,38.97
CurrentTemp,1680064973898035223,,39.06
CurrentTemp,1680065873916275106,,38.77
CurrentTemp,1680066773918990145,,38.8
CurrentTemp,1680067674093452124,,38.48
CurrentTemp,1680068573861269354,,38.08
CurrentTemp,1680069473833554827,,37.96
CurrentTemp,1680070373862906731,,37.62
CurrentTemp,1680071273974398270,,37.42
CurrentTemp,1680072173878587629,,37.11
CurrentTemp,1680073073884297405,,36.61
CurrentTemp,1680073973948773077,,36.55
CurrentTemp,1680074873927702053,,36.57
CurrentTemp,1680075773889773600,,36.37
CurrentTemp,1680076673894349691,,36.07
CurrentTemp,1680077573818734754,,35.65
CurrentTemp,1680078473899630821,,35.53
CurrentTemp,1680079373834484179,,35.08
CurrentTemp,1680080273907082971,,34.5
CurrentTemp,1680081173900442334,,34.43
CurrentTemp,1680082075009756884,,34.56
CurrentTemp,1680082973869158538,,34.48
CurrentTemp,1680083873806565071,,34.38
CurrentTemp,1680084773870121719,,34.32
CurrentTemp,1680085674412911705,,34.38
CurrentTemp,1680086573835848102,,34.61
CurrentTemp,1680087473881647637,,34.61
CurrentTemp,1680088373854439311,,34.27
CurrentTemp,1680089273842015532,,33.73
CurrentTemp,1680090173870458154,,33.73
CurrentTemp,1680091073847692962,,33.21
CurrentTemp,1680091973825223232,,32.94
CurrentTemp,1680092873906001605,,33.62
CurrentTemp,1680093773854981596,,34.09
CurrentTemp,1680094673876804244,,33.76
CurrentTemp,1680095573845055059,,35.46
CurrentTemp,1680096473885416278,,36.61
CurrentTemp,1680097373933891498,,37.85
CurrentTemp,1680098273937786088,,39.42
CurrentTemp,1680099173907867732,,40.3
CurrentTemp,1680100073880147951,,42.22
CurrentTemp,1680100973854291386,,44.01
CurrentTemp,1680101873864866013,,45.54
CurrentTemp,1680102773944528920,,46.35
CurrentTemp,1680103673822873316,,47.88
CurrentTemp,1680104573870966072,,48.27
CurrentTemp,1680105473859607718,,49.95
CurrentTemp,1680106373857408920,,50.32
CurrentTemp,1680107273959616697,,51.3
CurrentTemp,1680108173864599417,,51.6
CurrentTemp,1680109073945989234,,52.43
CurrentTemp,1680109973953418429,,52.83
CurrentTemp,1680110873859651665,,54.07
CurrentTemp,1680111773927396192,,54.41
CurrentTemp,1680112674015045790,,54.99
CurrentTemp,1680113573933044012,,55.29
CurrentTemp,1680114473952508021,,55.94
CurrentTemp,1680115373838407676,,56.39
CurrentTemp,1680116273821307835,,56.39
CurrentTemp,1680117173913076708,,57
CurrentTemp,1680118074001588227,,57.54
CurrentTemp,1680118973957084364,,57.52
CurrentTemp,1680119873889673544,,58.46
CurrentTemp,1680120774088989108,,58.26
CurrentTemp,1680121673978154967,,59.07
CurrentTemp,1680122573888257496,,59.76
CurrentTemp,1680123474013237009,,59.56
CurrentTemp,1680124374040241709,,60.1
CurrentTemp,1680125273936443436,,60.24
CurrentTemp,1680126173880112710,,59.85
CurrentTemp,1680127073861596370,,60.15
CurrentTemp,1680127973875642058,,60.33
CurrentTemp,1680128873899028878,,60.1
CurrentTemp,1680129773850766882,,60.06
CurrentTemp,1680130673924494972,,59.94
CurrentTemp,1680131574053444836,,59.79
CurrentTemp,1680132473944623533,,59.58
CurrentTemp,1680133374825937406,,58.68
CurrentTemp,1680134273898951405,,58.75
CurrentTemp,1680135174005216073,,57.72
CurrentTemp,1680136074323659038,,56.44
CurrentTemp,1680136973953885188,,56.16
CurrentTemp,1680137873912810702,,54.09
CurrentTemp,1680138775073634028,,53.8
CurrentTemp,1680139674078612321,,52.47
CurrentTemp,1680140573939736354,,50.5
CurrentTemp,1680141473892431490,,50.38
CurrentTemp,1680142373947267846,,50.56
CurrentTemp,1680143273920189989,,50.27
CurrentTemp,1680144173952965879,,50.13
CurrentTemp,1680145073937552420,,50.09
CurrentTemp,1680145973871704557,,49.87
CurrentTemp,1680146873937708010,,49.39
CurrentTemp,1680147773907122918,,48.31
CurrentTemp,1680148673877173758,,48.16
CurrentTemp,1680149573859528072,,47.84
CurrentTemp,1680150473890507581,,47.44
CurrentTemp,1680151373839854663,,46.54
CurrentTemp,1680152273887405835,,45.88
CurrentTemp,1680153173934521811,,45.9
CurrentTemp,1680154074031166763,,46
CurrentTemp,1680154973838425760,,44.94
CurrentTemp,1680155874031777443,,45.05
CurrentTemp,1680156773927966234,,44.65
CurrentTemp,1680157673927524177,,44.17
CurrentTemp,1680158574099619073,,43.86
CurrentTemp,1680159474039542653,,43.36
CurrentTemp,1680160373918070210,,42.66
CurrentTemp,1680161273848842639,,42.67
CurrentTemp,1680162173914109728,,42.48
CurrentTemp,1680163073946701711,,41.9
CurrentTemp,1680163973956473912,,41.47
CurrentTemp,1680164873911736643,,41.32
CurrentTemp,1680165773896455371,,41.25
CurrentTemp,1680166673862200444,,41.02
CurrentTemp,1680167573899244374,,40.91
CurrentTemp,1680168473958456294,,40.68
CurrentTemp,1680169373914711228,,40.51
CurrentTemp,1680170273904219077,,40.12
CurrentTemp,1680171173856427269,,39.81
CurrentTemp,1680172073877534611,,40.24
CurrentTemp,1680172973905212821,,39.96
CurrentTemp,1680173873905654502,,39.88
CurrentTemp,1680174773906856688,,39.94
CurrentTemp,1680175673936532138,,40.39
CurrentTemp,1680176573949960719,,40.62
CurrentTemp,1680177473894452824,,41.38
CurrentTemp,1680178374007908157,,41.9
CurrentTemp,1680179274056865412,,43
CurrentTemp,1680180173918195091,,44.04
CurrentTemp,1680181073883313371,,45.1
CurrentTemp,1680181973915877401,,46.04
CurrentTemp,1680182873896832222,,47.26
CurrentTemp,1680183773949002556,,48
CurrentTemp,1680184673880300455,,49.55
CurrentTemp,1680185573972289716,,50.4
CurrentTemp,1680186473982148627,,51.73
CurrentTemp,1680187373960248810,,52.05
CurrentTemp,1680188273907163206,,53.94
CurrentTemp,1680189174066379962,,55.67
CurrentTemp,1680190073859078464,,58.64
CurrentTemp,1680190973933587930,,59.4
CurrentTemp,1680191873877566585,,61.18
CurrentTemp,1680192773838843234,,61.86
CurrentTemp,1680193673918730183,,62.42
CurrentTemp,1680194573926092194,,63.1
CurrentTemp,1680195473920169929,,64.02
CurrentTemp,1680196374136527377,,63.28
CurrentTemp,1680197273918299366,,63.86
CurrentTemp,1680198174060100402,,63.75
CurrentTemp,1680199073967071159,,63.91
CurrentTemp,1680199974027748652,,64.13
CurrentTemp,1680200873926932252,,64.49
CurrentTemp,1680202673890190552,,64.67
CurrentTemp,1680203573948279113,,66.22
CurrentTemp,1680204474111478865,,64.78
CurrentTemp,1680205373945377466,,67.73
CurrentTemp,1680206273854689012,,68.52
CurrentTemp,1680207174020786936,,67.75
CurrentTemp,1680208073973890624,,68.09
CurrentTemp,1680208973888445942,,67.89
CurrentTemp,1680209874078285369,,68.16
CurrentTemp,1680210773853287265,,67.57
CurrentTemp,1680211673915350272,,67.66
CurrentTemp,1680212573918608410,,66.51
CurrentTemp,1680213473952962236,,66.42
CurrentTemp,1680214374480262059,,66.43
CurrentTemp,1680215273884327746,,66.49
CurrentTemp,1680216173877999357,,66.38
CurrentTemp,1680217105057642529,,66.09
CurrentTemp,1680218004563976195,,66.38
CurrentTemp,1680218904563642379,,66.38
CurrentTemp,1680219804652103046,,66.27
CurrentTemp,1680220704562027964,,66.58
CurrentTemp,1680221604640834950,,66.67
CurrentTemp,1680222509495741202,,66.67
CurrentTemp,1680223404753890557,,66.27
CurrentTemp,1680224305111460605,,66.27
CurrentTemp,1680225204568363996,,65.88
CurrentTemp,1680226104562453198,,66.33
CurrentTemp,1680227004587868838,,65.19
CurrentTemp,1680227904532156940,,65.16
CurrentTemp,1680228804997439347,,64.98
CurrentTemp,1680229705256609646,,64.36
CurrentTemp,1680230606268797690,,64.29
CurrentTemp,1680231504689911304,,63.95
CurrentTemp,1680232405157424752,,63.73
CurrentTemp,1680233305021728222,,63.27
